course_id,event_id,course_name
DSGN221-M01,4ab1c154-1947-448b-bb7c-0f604c506e48,Working Drawings
DSGN243-M01,e8e2ca79-d212-4220-8a25-352f80a29173,"Modeling, Rendering & Comm II"
DSGN304-M01,eda6da0e-2484-4bf7-931d-a0a174a435d5,Furniture Design/Detailing/Mat
DSGN363-M01,6fbebd85-379e-4ef1-a0c1-2ee8d6a2c3d5,History of Interiors II
DSGN382-M01,6a9b81ed-a7bc-4e4c-93a3-73571935e12b,Building Codes and Regulations
DSGN383-M01,0b4fd371-11f7-4ac3-9abc-21a64eea506e,Design Marketing and Branding
DSGN402-M01,cff778a5-bf1f-412d-85b0-a1617142fc4a,Senior Proj in Interior Design
DSGN402-M02,5738d192-eac1-47eb-8c0b-c89d4562d740,Senior Proj in Interior Design
DTSC610-M01,9b9e2a29-217e-4292-b0cd-5d585c233a87,Programming for Data Science
DTSC615-M01,b80be382-83d3-414c-abf5-4b3cbac4470c,Optim Methods for Data Science
DTSC620-M01,c09f5cdb-aa5e-47ff-ae0e-6ef3e648beff,Statistics for Data Science
DTSC630-M01,d7e21733-7d42-41b8-b80e-f5b6ec058004,Data Visualization
DTSC701-M01,54caea2f-3a64-40cf-be30-7993a1717c6b,Introduction to Big Data
DTSC701-M02,7c9471ab-9f87-460b-ac6e-6467c1d08a85,Introduction to Big Data
DTSC710-M01,a5f8b0d4-29b7-4948-a32e-c960ee1496ef,Machine Learning
DTSC740-M01,de6a70c0-5013-4cdb-bb1f-395805eb3850,Deep Learning
ECON202-M01,009bac62-dcf5-4488-8db4-84ef23650bda,Principles of Economics I
ECON204-M01,c172a14c-4cf8-4200-8feb-4ca3f5e7cebf,Principles of Economics II
ECON501-M01,c41485e3-cf4d-41d3-9c7d-81d282865001,Principles of Economics I
ECON601-M01,5978e10c-b261-425f-bd98-1b2e4436afbe,Managerial Econ for Dec Making
ECON601-M02,c966d384-3c2b-4333-85ca-995985370e80,Managerial Econ for Dec Making
ECON601-M03,85d7fb26-7aae-4399-a0c2-0ed007bfb397,Managerial Econ for Dec Making
EDCO705-M01,e3208ba1-1796-4254-9e35-685c3305759c,Career Couns/Lifestyle Develop
EENG125-M01,5cef4df1-526d-429c-b1b2-c5937cc94563,Fundamentals of Digital Logic
EENG125-M02,775467c8-f4d3-4516-83c8-c3620a80ce9e,Fundamentals of Digital Logic
EENG125-M03,16f9680b-cdeb-455e-a5bb-b876ee951ccf,Fundamentals of Digital Logic
EENG211-M01,4ae33a13-ae4f-42ce-92eb-dad31365b24f,Electrical Circuits I
EENG212-M01,97d9070d-1878-42a1-bace-f40a933e306c,Elect Cir I Tls
EENG212-M01L,d91ec542-6317-4d7b-9824-c6696db0055e,Elect Cir I Tls
EENG221-M01,1b5cec50-aa21-4fc1-90c4-41aa23579e53,Comput/Engr Tools
EENG270-M01,a48a2276-4762-4d76-aef2-e7e4f368ec73,Electronics I
EENG275-M01,fab08adf-cd06-4796-882d-0097be6858b6,Electronics Laboratory I
EENG281-M01,cf5e6a30-33d0-4981-88ab-103fcb3e93b3,Electrical Circuits II
EENG310-M01,910d6856-e078-484d-bb04-93d23f2ef65b,Electronics II
EENG315-M01,f4551734-f2f5-4de2-b3e5-42417eb96b1c,Electronics Laboratory II
EENG320-M01,9cde7c10-3c61-4f51-8e83-29c98061046e,Control Systems
EENG330-M01,64be0593-697b-4d24-b8be-0e3f96e8ceb9,Electromagnetic Theory I
EENG341-M01,021c6c77-0881-4987-8402-47b40ab5f5a0,Signals and Systems
EENG341-M01,1009e0dd-a51c-4a7b-ade2-e2e5d0c2b922,Signals and Systems
EENG360-M01,a7f5cb74-3310-4f88-8c69-55a454db79fa,Electronics Laboratory III
EENG371-M01,c56d8a7f-bda3-42d7-8f19-b5f8dd2d9777,Microprocessors & Embedded Sys
EENG382-M01,967ecf59-3f3e-4843-8002-23275327d4f2,Random Signals and Statistics
EENG401-M01,ac4c476f-34a2-4488-b1bd-92df390df703,Communication Theory
EENG403-M01,aeae847d-ff9c-446c-9535-046461d66e64,Electronics Laboratory IV
EENG419-M01,9ea51bd3-ad47-45a5-8866-b7d9b9d210c4,Med Devices: Embedded Sys App
EENG483-M01,be1091d6-6dea-4601-9914-8e0852fce0cf,Introduction to Vlsi Design
EENG489-M01,27535d83-ee33-40cb-ad47-a36322a811fd,Senior Design Project I
EENG491-M01,1e114f56-7322-409c-ba48-c91255714eb5,Senior Design Project II
EENG502-M01,8d41562a-b87d-4698-a9f6-f3214151d81c,Elect Cir I Tls
EENG502-M01L,99de5e1f-1c73-432a-be79-7a4bba81232c,Elect Cir I Tls
EENG504-M01,f218d60a-a47a-4d7d-af44-7d3754eb0af0,Intro Electr Cir
EENG505-M01,9041fd45-30f6-4663-b825-889e187313c0,Fundamentals of Digital Logic
EENG505-M02,4fbd3cee-7aff-4262-bf5b-ff442b426e73,Fundamentals of Digital Logic
EENG508-M01,3d130a83-b793-4516-83c6-473d78078ffd,Electrical Circuits II
EENG512-M01,0e923784-30a7-49e7-a3b3-ba87713eeb49,Control Systems
EENG514-M01,b50b2bb7-f59b-4423-9c4a-7bb452b19958,Signals and Systems
EENG514-M01,90a425be-adcb-4290-9a80-ce85ca36d848,Signals and Systems
EENG515-M01,b821fd2e-171d-4bc4-af68-b092a3e95e35,Random Signals and Statistics
EENG518-M01,7facbb53-0ca7-4ab2-a4ea-d85a01517982,Communication Theory
EENG611-M01,494d8b23-1aec-4799-9346-67d28c362b6a,Radar System Analysis
EENG650-M01,4cb1c16c-ae1b-4d4f-afb7-e2471f9fde36,Medical Devices: Embed Systems
EENG661-M01,637f9db1-d458-4079-abc9-3bd046980ae3,Introduction to Vlsi Design
EENG665-M01,535f7b00-af7a-4634-b5e2-585a6dddde2c,Linear Systems
EENG751-M01,22852f9f-b013-4314-8675-eb4b85bdea18,Signal Processing I
EENG755-M01,a386ec24-7694-4f44-bc93-b1e8433454e0,Computer Networks
EENG765-M01,afd0c7c2-c219-4c98-b8e8-1949264142e0,Microwave Circts
EENG770-M01,27af5775-577b-47e2-b22e-9c834a0e20cb,Digital Communications
EENG860-M02,271e20cc-1d44-49d3-bd91-69ca8ec586e1,Special Topics
ENGY710-M01,d88d4302-99fe-4199-9e5b-bf1c211c6266,Power Plant Systems
ENGY830-M01,d09d3aee-8cd0-48cd-a817-f0a77531f1eb,Internship Program
ETCS105-M01,4d926fe1-05ab-4f72-8054-57519d8a2f03,Career Discovery
ETCS105-M02,e0f53b65-41a4-4cfc-8d9b-29c25bebe74c,Career Discovery
ETCS108-M01,e5fb5208-a84b-4cb9-85da-a8546fae77b0,"Computer, Internet and Society"
ETEC110-M01,7323fac0-9593-4d4b-8b7a-f1fb5f771fca,Electrical Technology I
ETEC110-M01L,6907f0b3-9032-498b-9426-37342e81f04b,Electrical Technology I
ETEC120-M01,cfd21e4e-6c73-4fa7-bf26-ea046449ce7e,Electrical Technology II
ETEC120-M01L,dfcebfb4-5d1e-47f2-a27b-cff33e8ac8f8,Electrical Technology II
ETEC131-M01,26cd07f6-6751-4ea7-8cae-a7d1fadbd7ae,Electronic Tech I
ETEC131-M01L,751a5351-d915-4e02-a2fe-716a4e994945,Electronic Tech I
ETEC231-M01,81946f3d-c599-46e5-af64-59935e00c57f,Electronics Technology II
ETEC231-M01L,0449f9ad-a013-44c0-920a-b0d6cb72eae4,Electronics Technology II
ETEC325-M01,ac883d03-9756-44b8-9616-c69e803a0ad4,Applied Statistics
ETEC410-M01,eac0da7e-c822-4009-988c-dfa26765cfe7,Control Systems Technology
ETEC410-M01L,a289f8a9-c341-4f16-8d5a-a727ba1f7e2c,Control Systems Technology
FCWR101-M01,cee41e77-f432-404c-83a0-a148055211ee,Writing I:Found Coll Comp
FCWR101-M02,fd1a60c4-47f0-4d4f-b009-15a4e5f73ea6,Writing I:Found Coll Comp
FCWR101-M03,5181fbb1-0717-433b-830c-b460d0da50dd,Writing I:Found Coll Comp
FCWR111-M01,0327dc69-484f-46b7-8a26-b718561b3c50,Writing I:Comp Intl Stds
FCWR111-M02,b024e78b-b183-4ad4-9578-e13994348c84,Writing I:Comp Intl Stds
FCWR111-M03,d06ec42b-dbba-41f3-949b-b98085c77ccc,Writing I:Comp Intl Stds
FCWR151-M01,f628f151-af66-4562-aa95-108f97ce3265,Writing II:Fnd Rsrch Writ
FCWR151-M02,1bd208d3-ce13-45b7-8ac9-3850776d2377,Writing II:Fnd Rsrch Writ
FCWR151-M03,a37a77dc-4b2a-4ac1-85a7-f406bae8fd60,Writing II:Fnd Rsrch Writ
FCWR151-M04,2c80ce19-b42f-4ce8-9ce6-f785fd984a89,Writing II:Fnd Rsrch Writ
FCWR151-M05,8ae011f4-9e87-4690-880f-3c4456f8f005,Writing II:Fnd Rsrch Writ
FCWR151-M06,9abb2914-3494-4ab9-9b06-df32af2520c1,Writing II:Fnd Rsrch Writ
FCWR151-M07,92cf5d8a-79c9-4260-bff9-6ba10b4de03e,Writing II:Fnd Rsrch Writ
FCWR151-M08,d32eaa88-395f-425d-b5b1-d439bce10e1b,Writing II:Fnd Rsrch Writ
FCWR161-M01,0d713ecb-6780-4692-9347-487cb0d5e514,Writing II:Comp Intl Stds
FCWR161-M02,a194a891-21d0-4fa5-a03d-9a6159218db0,Writing II:Comp Intl Stds
FCWR161-M03,ad049568-f20c-4cd4-be59-c942823d5369,Writing II:Comp Intl Stds
FCWR303-M01,ddc2c843-cef9-4811-971b-3ea16a70fd6a,Art Design Comm
FINC201-M01,438034af-fdf8-43ea-bd14-922439a3c4c7,Corporation Finance
FINC601-M02,f8dade50-5632-4076-835c-573cdc89a174,Financial Management
FINC601-M03,71a9d40f-1b19-4c4c-ba16-5471976f5243,Financial Management
FINC635-M01,4fb19b80-e48e-4937-97f2-dd4cbcf44c4c,Insurance and Risk Management
HNRS101-M01,b7cc2a5e-c876-4ba0-aecf-103d96c0ceca,Honors Seminar I
ICBS301-M01,cc0785ad-098d-4a25-8518-c8de4672f8a0,Cross Cult Date
ICBS302-M01,9abb49d8-0a1f-40b4-831d-becc5ba0684f,Intergroup Rel
ICBS305-M01,16515742-e797-4945-a829-9b974d22cdd2,Gender Identity
ICLT300-M01,e0956804-b2a6-4fde-89fc-464d61a68a13,Core Seminar in Literature
ICLT308-M01,f727773a-a378-42d1-bdae-8a35d309ba3a,Contemporary Poetry
ICLT327-M02,8e5c4eca-eb50-4e52-acf3-7e6e74b5799d,The Literature of Initiation
ICSS308-M01,1521f651-6428-436a-b5cc-4fb8761a9818,Seminar in Eco Sustain
IDSP099-M01,2eaa0a4f-5777-4bdc-82bb-6da2e48387ef,Skills for College Success II
IENG240-M01,f60e0a63-17f3-412b-b9ea-7336a0a93f17,Engineering Economics
IENG251-M01,624aee30-0f26-4492-82b5-bf992596a76d,Project Engineering
IENG345-M01,0074b42c-c5eb-441e-b53f-afd089c56a73,Statistical Design II
IENG400-M01,078758e6-837b-4d16-958f-5a4ee478062a,Technology and Global Issues
INCS615-M01,68f0b916-dd9a-4d1e-a043-38835ab3ad1f,Adv Netwk & Internet Security
INCS735-M01,0526ca03-d91e-4b31-8141-09609e9ba13d,Secure Software Engineering
INCS745-M01,d2764df3-8292-4c43-ad2d-1afd74c11fe1,Intrusion Detect & Hacker Exp
ITEC290-M01,1df3a902-7a38-40f9-9a77-677ed176909b,Database Systems
ITEC305-M01,54a0e89e-f2dc-4fdf-b6bf-0e1ccbbcd25e,Internet Programming I
ITEC315-M01,22dd08a2-5a63-4d39-8755-8ebf9396e4e6,Mob App Design
ITEC320-M01,c4f72058-6af4-41ac-a4bf-b63706f08fb4,Web Multimed Dev I
ITEC357-M01,2a464794-a399-45e8-b461-e34cdbf66cb7,Cisco Academy Level 1
ITEC440-M01,b207a9a0-6836-49ec-af07-4b16b788ab29,Adv Netwk & Internet Security
ITEC445-M01,f39e5dc0-5d26-4822-b9bb-5822057408b3,Operating System Security
ITEC445-M02,45700343-1c58-40e5-88f0-8b11f65ae65a,Operating System Security
LLAW110-M01,739733d5-dad0-4ab9-92a9-35e496dab0f6,Legal Environment of Business
MATH115-M01,58266a6c-f9e3-4fc4-94d2-d5b4bd5c11bf,Intro to Mathematics Concepts
MATH125-M01,3ab722e2-24f4-4730-9c5f-62f27388b01e,Finite Mathematics
MATH135-M01,17a8fd58-4a83-4836-afb7-8732cb8bfaca,Fundamentals of Precalculus I
MATH136-M01,b58a8087-439e-4cd6-a036-689ba178fe21,Fundamentals of Precalculus II
MATH136-M02,e47fa51e-3b90-4ff7-9959-be3ea7e0831e,Fundamentals of Precalculus II
MATH136-M03,46af29b3-830d-4616-a414-5ff35f93547e,Fundamentals of Precalculus II
MATH136-M04,9abcc80d-d17a-47f1-abf4-5dd16e005115,Fundamentals of Precalculus II
MATH136-M05,8c3ca6d0-b14a-4db7-b96b-1dc545478969,Fundamentals of Precalculus II
MATH136-M06,181acfd5-23e3-45e9-85f6-b63a3d3b02cb,Fundamentals of Precalculus II
MATH141-M01,ef4c0626-a46a-4367-a58d-6f9628720019,Precalculus
MATH151-M01,52be5e43-6342-4574-8511-bbb46efd777a,Fundamentals of Calculus
MATH161-M01,daea4984-c9d9-420c-911f-ad1d1ba598f0,Basic Applied Calculus
MATH170-M01,966df14e-4deb-430f-b977-381b317dd7a5,Calculus I
MATH170-M02,e182b455-7217-411b-9118-62ae5681cd07,Calculus I
MATH170-M03,01ec18e7-3036-48ad-9dbc-63bf94bedb84,Calculus I
MATH170-M04,eb65c0e7-0a52-45cf-9519-e2706cc82ddc,Calculus I
MATH180-M01,40f9bad6-c294-4aef-8b89-62cb39143a0b,Calculus II
MATH180-M02,04eaed98-f2aa-4066-9310-1209d587a3e1,Calculus II
MATH180-M03,a0bcb0f4-c215-4ab9-9ae0-7188acfb2448,Calculus II
MATH180-M04,719d9e66-4ff2-4247-892c-7196b2c70f4c,Calculus II
MATH260-M01,42aec433-47d8-49ae-ba40-f01e71a1ab30,Calculus III
MATH310-M01,c75496b4-7ba9-4d3b-90e7-6fbf3eadc413,Linear Algebra
MATH310-M02,9c2864b9-e8f5-42c2-b3d4-1a00e70b67b1,Linear Algebra
MATH320-M01,d2f0d48f-6acb-4217-b001-1570c49899de,Differential Equations
MATH330-M01,0e877d1d-8961-44d9-a989-9c0e9130df2c,Computational Analysis
MATH350-M01,52c4f96a-8d9d-4e7a-b00e-b3d6b493cd91,Advanced Calculus
MATH370-M01,c0731067-0a31-400e-bd16-77efc6f5718b,Real Analysis
MATH450-M01,959c2e60-ee1d-4f5f-817c-f998443b220f,Partial Differential Equations
MATH450-M01,7f8023c2-2463-4c67-ba74-c13768803ec3,Partial Differential Equations
MENG211-M01,4ea8f1c7-d4df-4237-842a-57c939697c32,Eng Mechanics I (Statics)
MGMT102-M01,3b4a5958-5ea4-4bc3-9433-04c118e82a31,Principles of Management
MGMT102-M02,0e999376-8f70-482d-bff6-bb36118ada77,Principles of Management
MGMT235-M01,e3c7384d-2d2e-4a0b-bd9c-87266a0847de,International Business
MGMT605-M01,db5eab93-bda3-4ca8-b422-83f8d0116dfe,Org Devpt & Behvrl
MGMT605-M02,e9e672f5-0e7e-42fa-997e-89a8e78798c4,Org Devpt & Behvrl
MGMT605-M03,4f571632-833c-4883-9c5e-125a02d43529,Org Devpt & Behvrl
MGMT650-M02,8a87afd6-55ec-45bc-a39b-76e4a2cbe38e,Strategic Leadership Capstone
MHCO705-M01,cb4291a7-874e-4161-937a-ccacfa6a0a02,Career Couns&Dev
MIST216-M01,31fcfef5-39a9-4039-8b3c-5436ea52a501,Information Systems
MIST610-M02,73e48be0-3ab9-427e-8f9f-a19b515f5f04,ERP Systems
MIST660-E25,6553ebf5-ce32-43b8-ae7b-52154f72969b,Info Systems & Resource Mgmt
MIST725-M02,9f08d810-4f3d-4057-a8bb-c2a347364591,Database Systems
MRKT102-M01,cbccc000-a4b4-4165-9a0c-0443c9c98600,Introduction to Marketing
MRKT620-E25,7d6cf466-1ea5-4d6a-9e38-e0f28ab9bd3c,Strategic Marketing & Branding
MRKT620-M01,42070a9a-8c96-4d43-b5b9-5b9dabcb9898,Strategic Marketing & Branding
MRKT620-M02,740c0043-dbbc-4ba2-ae99-5c9316b43c5b,Strategic Marketing & Branding
MRKT620-M03,65a0b49e-0c3b-4715-a694-107cfeb1c5d3,Strategic Marketing & Branding
MRKT620-M04,23ef11f1-1c26-4734-b1a1-55ef66c39559,Strategic Marketing & Branding
MRKT710-M01,14ae58c5-5479-4a16-b2d5-27a084650a7b,International Marketing
MRKT745-M01,2f269a16-06f6-43ff-bff5-255047e38b5e,Digital Marketing Strategy
MRKT745-M02,b7e3f5af-69ba-4176-89bd-178c20c2306c,Digital Marketing Strategy
MRKT750-M01,e6d0857a-e5cd-42b6-acba-226ec3173cc7,Marketing Research Insights
PHYS115-M01,e8c4c99d-faea-4071-8ed1-a17de1b452d3,Humanity/Phys Un
PHYS150-M01,b7b8339c-a897-4807-8d34-a36f54a992e4,Introductory Physics II
PHYS150-M01L,a79cd6f7-c2fe-43ed-9551-5dbe605cef74,Introductory Physics II
PHYS170-M01,27c53419-61b9-42cd-bddc-af574eb2d555,General Physics I
PHYS170-M01L,e3f145a6-7165-4f06-bed3-939daf76492e,General Physics I
PHYS170-M02,5eb81a94-741d-4edc-9318-38bc81b3fc0a,General Physics I
PHYS170-M02L,46989350-9379-4cda-b454-1f110addb48d,General Physics I
PHYS170-M03L,2664db7d-1386-42a9-8aff-466192e08f06,General Physics I
PHYS180-M01,8c773c5a-2e04-464e-a401-331d84c3974b,General Physics II
PHYS180-M01L,800d201b-edf9-4a94-9036-2943c74eb568,General Physics II
PHYS180-M02,02968e5b-8b63-4ebc-8f36-263eed304147,General Physics II
PHYS180-M02L,2f37affc-433d-4da3-9ed9-2be520ed36f6,General Physics II
PHYS180-M03L,97b16e7f-98c1-4611-9e8c-b3952b371226,General Physics II
PHYS185-M01,9b7c13c1-347b-4694-bd0e-51f7f733348c,General Physics for Pre-Med II
PHYS185-M01L,87d3b3a2-b55e-4a5a-a45e-552703802f85,General Physics for Pre-Med II
PHYS191-M01,14bddb5a-8f3a-406d-83ec-1e8c6d2ee089,Physics of Sports
PHYS225-M01,450439b3-8b01-45ce-9f13-47a9d2b5bc23,Introduction to Modern Physics
PHYS226-M01,9cac8826-99c1-42b7-86c4-8a79c91b755b,Intro to Modern Physics Lab
PHYS310-M01,34bb9035-ff8c-45a4-8133-6a41205a0c71,Optics
PHYS320-M01,6d470045-e606-43f6-b1ea-43a836239924,Quantum Mechanics I
PSYC101-M01,d8a8578b-3a2c-471a-9cbf-072e146a8aa0,Introduction to Psychology
PSYC120-M01,454d1a9e-cf0a-4aa7-9d5f-1a6b5a3b3205,Career Development in Psych
PSYC220-M01,8d414035-dd80-4388-8505-b943dafe1680,Child Psychology
PSYC330-M01,59389312-7692-4417-a8d7-d5812227b622,Comm & Interv Tech
PSYC330-M01,abf440c2-2b3c-483d-ae9e-33fe5f6bac6a,Comm & Interv Tech
PSYC338-M01,915f7263-7570-4514-ae4f-d17bc65ee457,Health Psychology
PSYC370-M01,54c780bc-62eb-463c-a714-6b7c589f350f,Intro Res Methds
QANT300-M01,7b5dfde1-b7b9-4bc1-a110-c8abfd13cf14,Production & Operations Mgmt
QANT405-M01,1ace6856-f062-44eb-ab06-ff74e356aef1,Management Science
QANT501-M01,ec2aedc6-8d90-46c8-94c9-d84fd8adaa10,Business Statistics
QANT510-M01,d541c67f-ffe1-4473-bb44-c67fdef644f1,Prod Op Mgmt
QANT620-M01,2f0f10d9-f7d4-44f9-820b-ae03e93356a4,Decision Models
QANT630-E25,d0f04710-13ac-4728-a6fe-8b0dcf33214d,Operations & Supply Chain Mgmt
QANT630-M01,043750da-6357-4fb5-b300-e187597e57f8,Operations & Supply Chain Mgmt
WRIT110-M01,b81d3d70-6176-4dfd-ac3f-481b50330588,Bas Wrt/Rdg Intl
WRIT110-M01,074b6c0b-7478-43eb-8965-4a0a1e2422bb,Bas Wrt/Rdg Intl
WRIT210-M01,1cd3ff40-acf5-4c6f-aa95-95e5a64b35b0,Workshop in Publication
WRIT220-M01,fd4ea55a-2f64-4021-bc69-0afdacfffd7f,Workshop in Publication
WRIT230-M01,6abc6ea3-662a-4565-890d-f20e7e62d4c7,Workshop in Publication
