course_id,event_id,course_name
AAID102-M05LEC,1bb09dcd-0c7d-4564-854a-11169ebb7cce,Design Fundamentals II
AAID102-M08LEC,fc7b27b5-4751-410f-8a47-f599889670de,Design Fundamentals II
AAID102-M09LEC,b215d259-5215-4c0c-8645-5ad314585b54,Design Fundamentals II
ARCH202-M01LEC,f2f81a40-6783-4c11-a8ba-5a6c0b0bacfd,Architectural Design II
ARCH202-M02LEC,e1fba461-c2f7-4a38-ae74-ce176398dd58,Architectural Design II
ARCH202-M03LEC,fb2098a2-23bc-490a-a0c0-50157c76f335,Architectural Design II
ARCH202-M04LEC,5074f809-4d8f-49af-9cbb-d20957a0947c,Architectural Design II
ARCH202-M05LEC,79fe420e-313b-4fc9-aa8d-0dc215466948,Architectural Design II
ARCH202-M06LEC,b83d1106-1f7d-40c0-ae8d-187bfb4eed7b,Architectural Design II
ARCH202-M07LEC,ce70bb87-bebf-4c6d-bcaa-daebf8022492,Architectural Design II
ARCH302-M01LEC,4d59ebcb-c0cd-4c05-ac6d-7f48c3e53425,Architectural Design IV
ARCH302-M02LEC,83a425b8-bb0f-419c-a840-31a7bc3d56e8,Architectural Design IV
ARCH302-M03LEC,3d6ab395-364a-462f-9ec3-0a2bb3fccbaf,Architectural Design IV
ARCH302-M04LEC,9b4799de-24ee-4267-beb8-b71c53c8d77a,Architectural Design IV
ARCH302-M05LEC,760700bd-d1a9-47b5-a803-564982f3fcd1,Architectural Design IV
DSGN102-M02LEC,0e2ba7e8-32fa-4c94-bc21-b272a8e28a19,Interior Environments I
DSGN204-M01LEC,98bd0235-1965-408c-84b0-c1cbfa4fb00c,Interior Environments III
DSGN304-M01LEC,ed1cc70b-4661-4185-b5a5-350470e85aa4,Furniture Design/Detailing/Mat
ARCH702B-M01LEC,02c6e447-1bee-4b94-81a2-8475bbd3407d,Computational Design Studio 2
ARCH752-M01LEC,77637fb2-ca60-4311-b515-b9cf8f37d84e,Multidisciplinary Design
ARCH755-M01LEC,20bf9993-4d0a-4aa9-9b29-16965f8f8ba6,Envt Behav & Dsgn Intelligence
ARCH756-M01LEC,6a8b56f3-f3a2-440b-88a8-e5c8f7b6af84,Medical & Mobility Prototypes
ARCH776-M01LEC,c9acc32d-ca9f-4338-8e9e-4829c8dd4424,Fabrication Optimization
ARCH782-M01LEC,81806ac8-e78a-486c-82cb-4901e8c3aec1,Computational Design II
ARCH784-M01LEC,50442d4b-987f-4e33-a25c-2a8e804fbc83,Fabrication and Robotics II
ARCH411-M03LEC,934e3ce9-457d-4e1d-b5c5-19c389e4b0fd,Advanced Structural Concepts I
ARCH791-M12LEC,7bb95aea-43dd-49e3-9069-08d54220e868,Special Studies in Arch
EENG330-M01LEC,39316518-46c0-44a3-a73e-863f49b26791,Electromagnetic Theory I
EENG401-M01LEC,6578c307-fc10-403e-94ab-d8be6c5742cb,Communication Theory
EENG518-M01LEC,7c68a4b6-fcd2-42f5-80c5-a87e9fa41bc1,Communication Theory
ETCS105-M01LEC,22411785-b13e-4242-adf7-b522dd222318,Career Discovery
ETEC325-M01LEC,f9a1e63a-90d1-4f83-bb3b-e76df5f43f2f,Applied Statistics
ETEC410-M01LEC,544f0fa6-5d52-486d-99a6-a56b78452a4a,Control Systems Technology
IENG251-M01LEC,ab83a6fc-7877-42e2-8092-ae071fe4da67,Project Engineering
MIST216-M01LEC,087deda6-5964-4af9-889d-7180614fb11b,Information Systems
EENG489-M01LEC,0bf57f7f-2437-4a6e-af00-1aad6ff9d705,Senior Design Project I
EENG491-M01LEC,3913223c-4c5a-434d-9f7f-eb67c3971bb1,Senior Design Project II
ARCH362-M03LEC,86ca8fd7-6b55-4486-8ed6-9e8b7c4da583,History and Theory of the City
CHEM440-M01LEC,caae30b1-5285-4930-a2b6-50de4276dd42,Drug Discovery & Development
DATA101-M03LEC,46ce9f1c-7bee-4b7d-9a56-cd1240d52b21,Making Sense of a Data-Society
DATA101-M06LEC,60b07a71-6589-463a-9166-babe3e18dab4,Making Sense of a Data-Society
DATA101-M10LEC,31e8e46f-c3f8-4ced-8600-0b113f0f6ff9,Making Sense of a Data-Society
DSGN160-M02LEC,e685d834-a237-44f4-a385-24ed6c001eda,Design Theory: History/Context
DSGN363-M01LEC,f33dae0e-97e5-4030-b489-6eb91c013481,History of Interiors II
DSGN382-M01LEC,c0077da4-dcf1-4455-8b6d-b937110a33e9,Building Codes and Regulations
ENGY830-M01LEC,1cb8656a-3616-4557-be55-e5d2adceed1f,Internship Program
ARCH327-M23LEC,74ac6559-7099-456f-9497-f0752b832c50,Comp Aided Con Drwgs
BIOL432-M01LEC,91742693-81b1-4336-a455-8dbdda6edc99,Cell Biology
CHEM210-M01LEC,76a3dd50-0dc8-4f6f-aaf4-87736b2dff31,Organic Chemistry I
CTEC208-M01LEC,9703d01d-fd46-40e3-b012-382d5cf8ca9e,Programming Techniques II
CTEC243-M01LEC,284b88b6-ea7f-46dd-8be9-a2feee5491c6,Appld Computational Analysis I
DSGN243-M01LEC,4c94a405-d682-4b12-8ef3-999b1d0f7c57,"Modeling, Rendering & Comm II"
HNRS101-M01LEC,e3a044ad-afee-41d2-afc7-686956fbd28e,Honors Seminar I
IENG240-M01LEC,460d92e7-f030-496d-a37f-1205b1f662d5,Engineering Economics
MENG211-M01LEC,ffc5f0df-0a55-4006-89e4-999380f8a5f6,Eng Mechanics I (Statics)
MRKT102-M01LEC,10c26620-4aa5-4ed1-90b4-6673f6bb7dfc,Introduction to Marketing
BIOE320-M01LEC,0035bde4-688e-49ca-8051-a0e69516f87e,Statistics for Bioengineers
BIOL238-M01LEC,3a05d284-5623-43f5-ab43-c2a87e415623,Introduction to Biotechnology
BIOL315-M01LEC,08ddfcf6-07b3-467c-aad2-f4ac725d4b97,Neuroscience
CHEM250-M01LEC,1ce37c5d-dcf3-464d-9065-e386b317eab5,Organic Chemistry II
CHEM250-M02BLEC,1a46b5c3-3675-4b1a-8c98-d7e42d0d3ef6,Organic Chemistry II
CSCI405-M01LEC,849b972b-d6c8-409f-b7c7-b897525e8338,Distributed Database Systems
DATA101-M09LEC,15aea7dd-0149-4498-9a7d-e033c6812367,Making Sense of a Data-Society
EENG665-M01LEC,f2b5cf7d-7944-4646-97b0-ce95109d8684,Linear Systems
ICBS301-M01LEC,e3e08bd4-ba5d-46f8-9da7-b24cf9614a37,Cross Cult Date
ICBS302-M01LEC,7982b347-646c-4671-a400-ca014697bd7f,Intergroup Rel
ITEC320-M01LEC,df6fe05b-a810-44de-a7c5-32bb2c8042c4,Web Multimed Dev I
MATH161-M01LEC,ed4f14da-4c3a-497f-b78a-54ecb629dddc,Basic Applied Calculus
ARCH325-M02LEC,82088a3c-bded-487c-84a3-99485cedfde9,Environmental Systems II
ARCH662-M11LEC,6d38aaf1-ea50-4bef-8eeb-ce1822af985b,Global History of Architecture
BIOL233-M01LEC,05e4c099-f801-4055-88bc-079528c0d29e,Genetics
DSGN102-M01LEC,2d9dd3ec-b248-45a3-9a48-229d7bace479,Interior Environments I
DSGN383-M01LEC,ae54fe3e-8f1d-4c58-a13b-61435dcb78b4,Design Marketing and Branding
DSGN402-M01LEC,907685ab-4e1d-4c9a-bf8a-9f9f0a207eb3,Senior Proj in Interior Design
DTSC740-M01LEC,1832d64c-37af-459a-b057-2d8a103d5a49,Deep Learning
EENG751-M01LEC,14ea6bc8-718c-49ec-b48c-ed6dd9ce184c,Signal Processing I
MATH136-M01LEC,e57cf335-d947-4684-a0aa-15b0c7c0219b,Fundamentals of Precalculus II
MATH136-M03LEC,c50973c6-90f3-488b-b4f3-e3cfb3c171dd,Fundamentals of Precalculus II
MRKT620-M02LEC,c9407c4b-6748-4cf5-8547-3a78dab02d0a,Strategic Marketing & Branding
BIOL110-M01LLAB,71e16b8c-a505-4e3b-a7f6-a28984d00ea9,General Biology I
BIOL110-M02LLAB,665d5a6e-a64f-4420-935a-5280d2cf0dfa,General Biology I
BIOL150-M02LLAB,fec157be-136f-4f5a-9492-ee63c27781e1,General Biology II
BIOL150-M03LLAB,d5379ac1-4c34-4f62-b915-7a1aec453e07,General Biology II
BIOL150-M04LLAB,c4ca14ec-897b-4db2-8ad6-3cfc260f1bc4,General Biology II
BIOL150-M05LLAB,10abdb48-bea8-424f-b06a-681173059938,General Biology II
BIOL233-M01LLAB,9ec2df2e-c759-49c2-aa79-b461f681b79c,Genetics
BIOL235-M01LLAB,ee48f158-4b06-40c6-88bc-5c0e7588fc4a,Microbiology
BIOL310-M01LLAB,6c85fd9f-0462-41ff-b129-405853179807,Human Physiology
BIOL310-M02LLAB,2f1903e5-421e-4ebe-b74e-c87e5f9e815d,Human Physiology
CHEM493-M01LEC,e372d19c-f248-4207-9ce2-be6da32e9942,Independent Research III
BIOL340-M02LLAB,1b8f2c63-b561-4453-8d88-b216fb143425,Biochemistry
BIOL340-M03LLAB,e8d13191-d186-4c9f-80e4-6acecc1d170f,Biochemistry
CHEM110-M01LLAB,01a4f50e-2201-42c8-aa8c-33c76c702f4c,General Chemistry I
CHEM110-M02LLAB,82e74097-5b7a-4246-85ab-e914a07487f1,General Chemistry I
CHEM150-M01LLAB,794b6308-d31e-4bfc-9e50-b4f33108f3ef,General Chemistry II
CHEM150-M02LLAB,a859017a-f644-477f-b9b0-45f29d20d834,General Chemistry II
CHEM150-M03LLAB,f7bceda9-77de-470e-a185-c1d7e8d9ad9e,General Chemistry II
CHEM150-M04LLAB,51f51f3c-d5f4-4642-8f98-002abeea5862,General Chemistry II
CHEM210-M01LLAB,cbbeabe6-99af-4123-a97f-d297cc64f35e,Organic Chemistry I
CHEM250-M01LLAB,a0205303-c707-4b8c-9762-fb115f344f46,Organic Chemistry II
CHEM250-M02LLAB,594e2aac-66ca-4bcd-9e71-82edd8c5147c,Organic Chemistry II
CTEC216-M01LLAB,a5930ed0-4765-41a6-8019-22b0b488a3d9,Digital Electronics
CTEC241-M01LLAB,76624f67-4fcf-484e-bd5e-4252548db5bc,Circuit Design and Fabrication
EENG211-M01LEC,39827a08-0160-4613-b94b-f95951072f3a,Electrical Circuits I
EENG212-M01LEC,76ae90f4-d9e1-457f-8528-6d50a00b0031,Elect Cir I Tls
EENG212-M01LLAB,080f7f36-b005-452f-b4b0-b845ba1c6bfe,Elect Cir I Tls
EENG221-M01LAB,8823cd6d-3257-402d-8fb9-891c576bb9bc,Comput/Engr Tools
EENG371-M01LEC,316fa7e3-6191-4f80-a506-95f44c97311d,Microprocessors & Embedded Sys
EENG502-M01LEC,c27ff485-89b0-44d2-9a24-7b0e3cdcaccb,Elect Cir I Tls
EENG502-M01LLAB,aeb6987d-b767-493b-9bfe-aada3aa071b9,Elect Cir I Tls
ETEC110-M01LLAB,98769899-6d5b-4f3b-9a01-43e1161b958d,Electrical Technology I
ETEC231-M01LLAB,667bb4dc-f4aa-4efd-ba37-c9dba6a5538e,Electronics Technology II
ETEC410-M01LLAB,a179f309-1879-436b-b05f-75e74c884158,Control Systems Technology
CTEC336-M01LLAB,7025e9dc-98fb-4f76-ace9-83921a8f0a84,Embedded Sys & Inter of Things
EENG275-M01LAB,56e7c7df-000c-4a04-bcdd-81268564e64d,Electronics Laboratory I
EENG315-M01LAB,037f1f92-9389-4ba3-aac7-de6d388a7433,Electronics Laboratory II
EENG360-M01LAB,0f2c9c24-9cdf-49b5-bed1-44df2381866e,Electronics Laboratory III
EENG403-M01LAB,e48c8550-c3e3-4f1d-be09-2c0fe34d8ec4,Electronics Laboratory IV
ETEC120-M01LLAB,2bb17fce-239c-44a0-95b6-1933557e2b4a,Electrical Technology II
ETEC131-M01LLAB,e2f45e5a-0f41-46d2-adf2-8357c6d384ef,Electronic Tech I
ARCH644-M11LEC,7462da4d-5fcf-422e-9f7c-c620c5ff1575,Arch Visual Communication 2
AAID240-M02LEC,9cbbda5b-e92d-4cfa-be3c-db8ca05055dc,Visualization II
ARCH222-M01LEC,6d96af54-7c86-4f79-86f4-4f45c3017693,Building Construction II
ARCH402-M01LEC,eea5ba6c-d45d-4271-99f0-1bb928c24d28,Design VI- Community Design
ARCH402-M02LEC,7a2b3221-f582-4f09-934d-b5c87aa1430e,Design VI- Community Design
ARCH402-M03LEC,3817b7bb-3f84-40f0-a318-a2834cd88516,Design VI- Community Design
ARCH402-M04LEC,3502eb62-03f2-4c36-a634-cae203c72575,Design VI- Community Design
ARCH502-M01LEC,51a3e62a-b56a-46aa-8b2f-e4189f4e2c46,Architectural Design VIII
ARCH502-M02LEC,2997c7f3-eb8f-4b88-8187-8dcbdf7ca956,Architectural Design VIII
ARCH502-M03LEC,63b83df5-c5f9-4fa6-b630-aa876999e877,Architectural Design VIII
ARCH502-M04LEC,e7f3ddcc-b4d7-4e9d-8853-3f1fed04fffd,Architectural Design VIII
ARCH502-M05LEC,6e1024e9-8f85-4371-9923-29506bb7f607,Architectural Design VIII
ARCH621-M01LEC,d1b196d2-5c12-4377-aa4d-bd58b73bfe7b,Building Systems I
ARCH802-M01LEC,cb295f96-74ab-4d86-927e-b29974fca8ba,M. ARCH Studio 7
ARCH802-M02LEC,757deabd-1c8f-44cc-bbf2-49b17821d01e,M. ARCH Studio 7
ARCH880-M11LEC,e72d8fea-76d6-481f-89ae-6d66a58c460f,Practice Models & Strategies
ARCH602-M01LEC,73f87f1d-3ecc-4b61-be1c-84705672eefc,M. ARCH Studio 2
ARCH705-M01LEC,046926cb-b871-41a0-b50c-ac8048081103,M. ARCH Studio 5
ARCH705-M02LEC,fbb544d4-1324-45bb-80de-afba514252b9,M. ARCH Studio 5
ARCH722-M01LEC,38fc6d10-63c5-4b21-9a63-f33c7a4d48c6,Building Systems 2
ARCH724-M12LEC,6dc464d0-4537-4172-89f6-097e3b05459d,Material Tectonics II
ARCH791-M11LEC,e5523de2-5e4d-41e2-88dc-36aef4585496,Special Studies in Arch
ARCH222-M02LEC,79e073f9-a344-48ac-81f4-511261b0297f,Building Construction II
ARCH361-M04LEC,a87cb6f5-5d0a-4b8d-896b-0ced80dc960f,Arch Hist Sem
ARCH702-M01LEC,38da1418-a659-403d-8c35-142964507fdd,Urban Design Studio II
ARCH725-M01LEC,5b93a808-4903-4946-ab2a-855443488607,Theories & Studies of Urbanism
ARCH727-M01LEC,615c2928-b7ed-432b-afa2-bc671077455c,Construction Documents
ARCH842-M01LEC,d851baca-e226-40fa-9dc9-bfa7b9596cf6,Digi Technique & Media Dsgn II
ACCT101-M01LEC,939a5718-1314-4e6b-b5cd-993273a3ac9d,Accounting I
BIOL150-M02LEC,0ced1f14-aa04-4591-b03e-46d52209aa94,General Biology II
MATH141-M01LEC,2a360fed-d27e-423a-ac84-eec0c471d84c,Precalculus
BIOL325-M01LEC,e81aa4d4-7b46-45ed-a544-e574b4549a5a,Evolutionary Biology
BIOL435-M01LEC,f8771557-d7c8-4510-931c-4523b4cb4069,Evolutionary Biology
BUSA701-M02LEC,968cd44a-cd3f-4bd5-995e-43175d6d1ba3,Data Interact & Visualization
DATA101-M08LEC,b054b4a7-5523-4bf4-b9c8-e6293d0ef694,Making Sense of a Data-Society
FCWR151-M02LEC,b3bc067f-0e68-4cdf-9c5d-6f29dda6abb0,Writing II:Fnd Rsrch Writ
FCWR151-M05LEC,5bc22a55-c2ca-46f2-a074-59dad0a01870,Writing II:Fnd Rsrch Writ
FCWR151-M06LEC,6a5396fe-f49e-4e61-ad84-eccddc153a93,Writing II:Fnd Rsrch Writ
FCWR161-M02LEC,8f9a7878-7837-43dd-8301-f743e24ebe60,Writing II:Comp Intl Stds
IDSP099-M01LEC,9994f183-c9e1-44db-b470-2d5494e25d67,Skills for College Success II
MRKT745-M01LEC,900d748b-7a3e-4473-9977-341d7d8b5a28,Digital Marketing Strategy
MRKT745-M02LEC,38f7b7da-198f-4de1-9bd1-17cad96cab8a,Digital Marketing Strategy
PHYS310-M01LEC,b7b57bb6-fbb1-4e84-a9a4-e8ae988b9512,Optics
WRIT210-M01LEC,8cc37313-428c-425a-8af0-3082f7ed50ff,Workshop in Publication
WRIT220-M01LEC,0ef1e03d-c630-47ab-baea-6c18f4e70b73,Workshop in Publication
WRIT230-M01LEC,6f9778c2-7dbf-4bac-bc14-4a714e44d637,Workshop in Publication
BIOL101-M01LEC,c10eca31-f8b0-4bb3-9969-7a0456d570fe,Humanity & the Biological UnIv
CSCI270-M01LEC,3da5f8fb-7344-46dd-9ee7-f49e109c7d20,Statistics Com Sci
CSCI445-M01LEC,a68d9622-a059-444e-9cc8-e267d0356d88,Operating System Security
CSCI620-M01LEC,7d454238-b772-4ee7-90c2-e628024383bf,Operating System Security
CSCI636-M02LEC,8f11e523-ef37-4fc8-8473-c9ef6dc1053f,Big Data Analytics
CSCI755-M01LEC,092488f8-2012-4697-af68-9f830cbbfd37,Artificial Intelligence I
DTSC701-M02LEC,afb9f00a-be81-4517-814b-9e88b15c867c,Introduction to Big Data
ITEC445-M01LEC,b4ecd9a6-5cb5-492c-9924-240ec50d7820,Operating System Security
MATH125-M01LEC,85918cc9-ed9c-4289-aeec-d492d15f775a,Finite Mathematics
MATH180-M02LEC,fe007a3d-ea2d-4c40-8364-3a32b57a6a18,Calculus II
PHYS115-M01LEC,348f8128-0922-4c56-a153-7bd3ead1e00e,Humanity/Phys Un
ACCT601-M03LEC,106fa282-178c-418e-8927-9242a566f33e,Managerial Accounting
BIOL310-M01LEC,bcc09732-1e47-4b96-ba4a-8c163e11524e,Human Physiology
ETEC131-M01LEC,ae74f655-e34d-4e69-a6ef-4987e7634e96,Electronic Tech I
LLAW110-M01LEC,d49e3ef1-e377-477e-be19-1233a8997d83,Legal Environment of Business
MATH170-M04LEC,49747a0a-1769-4a7c-8eff-2841ae85ff75,Calculus I
MGMT605-M01LEC,f49fb4ce-e6a6-4337-9203-ab77de3af400,Org Devpt & Behvrl
MRKT620-M01LEC,1dc5da9d-ee5b-4851-88de-e297e883e492,Strategic Marketing & Branding
MRKT750-M01LEC,1234d2c3-e89e-43d2-a6d6-ef30b2403d79,Marketing Research Insights
ARCH361-M01LEC,c49a2cf4-be80-46b3-a4dc-88b18c78596c,Arch Hist Sem
ARCH481-M13LEC,f24304b4-3641-436b-be1d-5f571e60adb8,Professional Practice I
ARCH481-M21LEC,42c68955-8de1-40bd-a497-f67bf1763adc,Professional Practice I
ARCH481-M22LEC,915dfee6-8b61-448b-9d91-5a948250ea05,Professional Practice I
DATA101-M02LEC,f32ecc31-1e27-4e02-9983-0a7ddb789971,Making Sense of a Data-Society
DSGN402-M02LEC,542d7b6c-398b-434c-bf5b-db8d1478f406,Senior Proj in Interior Design
ECON501-M01LEC,8e1131e6-828f-4353-a7d0-7eed3cc409b2,Principles of Economics I
MGMT605-M02LEC,3308c59c-7ef0-4f80-8a5e-308d3c6a1a25,Org Devpt & Behvrl
MRKT620-M03LEC,ebd3247e-fe7b-4a8e-ad9b-9a61a7e8ab24,Strategic Marketing & Branding
MRKT620-M04LEC,fa1dcd3f-6722-4570-bbbc-76f25594c798,Strategic Marketing & Branding
DSGN160-M01LEC,59595255-b308-4366-aced-aa3b53a05900,Design Theory: History/Context
DSGN221-M01LEC,2e936e90-80fb-45f7-b0e1-f45650e25fae,Working Drawings
EDCO705-M01LEC,3d728772-80cb-4b3e-820a-afe2aba556bb,Career Couns/Lifestyle Develop
FCWR161-M03LEC,d194e96e-9fc2-411b-82a8-75298d0c2788,Writing II:Comp Intl Stds
MGMT102-M02LEC,68d20f3c-52d1-4c7f-a1e3-a70ffa2dd4ba,Principles of Management
MHCO705-M01LEC,87ffd036-9f18-477e-b144-e65b2b19500e,Career Couns&Dev
PSYC330-M01LEC,c6425852-cb51-43e9-9dff-f141da4e47b3,Comm & Interv Tech
ARCH161-M01LEC,a8ce8456-eb50-4db0-8e19-170a7c2cd170,Global Hist of Architecture I
DATA101-M01LEC,1d99dd71-dd18-4db5-8a4b-570312a2abfa,Making Sense of a Data-Society
MGMT235-M01LEC,450d9613-6971-43b7-828c-401a47a2dd5d,International Business
MGMT650-M02LEC,6c73d0d1-811e-488a-9781-5449abc42d2c,Strategic Leadership Capstone
PHYS150-M01LEC,085b7ec5-a9e0-4c09-888a-f097893c734b,Introductory Physics II
ARCH325-M03LEC,5e1a162e-f50a-475b-8956-7a039cb41d30,Environmental Systems II
BIOL250-M01LEC,933c9016-aa90-42dd-8b30-c0a3a1a3b48f,Biostatistics
CSCI125-M03LEC,3fa0525d-5bbc-4fff-8717-58bd42a4f34d,Computer Programming I
CSCI125-M04LEC,33cef571-db4f-48ec-bfa6-3b2de96651da,Computer Programming I
CSCI690-M01LEC,b7baef23-ee8e-4471-9842-23ddcc8b7c09,Computer Networks
DTSC630-M01LEC,6adf5f7e-6506-4b9a-ab7d-4994db0c599d,Data Visualization
EENG755-M01LEC,cb95fb7f-783d-4b92-bcbe-acc2aed3127f,Computer Networks
MRKT620-E25LEC,75e669ca-a38f-4468-80e2-02912c3b5a5a,Strategic Marketing & Branding
